,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime,time
238,CTE,2,CITY,AMK AVE 3,AMK AVE 1,2,"01/28/2021, 10:30:01"
239,CTE,2,CITY,AMK AVE 1,BRADDELL RD,2,"01/28/2021, 10:30:01"
240,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,1,"01/28/2021, 10:30:01"
241,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,2,"01/28/2021, 10:30:01"
242,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/28/2021, 10:30:01"
243,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/28/2021, 10:30:01"
244,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/28/2021, 10:30:01"
245,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/28/2021, 10:30:01"
246,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/28/2021, 10:30:01"
247,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/28/2021, 10:30:01"
248,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/28/2021, 10:30:01"
249,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/28/2021, 10:30:01"
250,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/28/2021, 10:30:01"
251,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,3,"01/28/2021, 10:30:01"
252,ECP,1,CITY,BEDOK RD,MARINE PARADE,3,"01/28/2021, 10:30:01"
253,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/28/2021, 10:30:01"
254,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/28/2021, 10:30:01"
255,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/28/2021, 10:30:01"
256,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/28/2021, 10:30:01"
257,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/28/2021, 10:30:01"
258,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/28/2021, 10:30:01"
259,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/28/2021, 10:30:01"
260,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/28/2021, 10:30:01"
261,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/28/2021, 10:30:01"
262,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/28/2021, 10:30:01"
263,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/28/2021, 10:30:01"
264,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/28/2021, 10:30:01"
265,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/28/2021, 10:30:01"
266,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,2,"01/28/2021, 10:30:01"
267,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/28/2021, 10:30:01"
268,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/28/2021, 10:30:01"
269,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,4,"01/28/2021, 10:30:01"
270,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/28/2021, 10:30:01"
271,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,2,"01/28/2021, 10:30:01"
272,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/28/2021, 10:30:01"
273,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/28/2021, 10:30:01"
274,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/28/2021, 10:30:01"
275,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,1,"01/28/2021, 10:30:01"
276,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/28/2021, 10:30:01"
277,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/28/2021, 10:30:01"
278,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/28/2021, 10:30:01"
279,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/28/2021, 10:30:01"
280,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,3,"01/28/2021, 10:30:01"
281,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/28/2021, 10:30:01"
282,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/28/2021, 10:30:01"
283,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/28/2021, 10:30:01"
284,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/28/2021, 10:30:01"
285,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/28/2021, 10:30:01"
286,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,4,"01/28/2021, 10:30:01"
287,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/28/2021, 10:30:01"
288,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/28/2021, 10:30:01"
289,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/28/2021, 10:30:01"
290,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,3,"01/28/2021, 10:30:01"
291,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/28/2021, 10:30:01"
292,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,4,"01/28/2021, 10:30:01"
293,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/28/2021, 10:30:01"
294,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/28/2021, 10:30:01"
295,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/28/2021, 10:30:01"
296,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/28/2021, 10:30:01"
297,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/28/2021, 10:30:01"
298,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/28/2021, 10:30:01"
299,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,2,"01/28/2021, 10:30:01"
300,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/28/2021, 10:30:01"
301,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/28/2021, 10:30:01"
302,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/28/2021, 10:30:01"
303,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,4,"01/28/2021, 10:30:01"
304,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,3,"01/28/2021, 10:30:01"
305,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/28/2021, 10:30:01"
306,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/28/2021, 10:30:01"
307,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,3,"01/28/2021, 10:30:01"
308,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/28/2021, 10:30:01"
309,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/28/2021, 10:30:01"
310,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,2,"01/28/2021, 10:30:01"
311,PIE,2,CHANGI AIRPORT,WHITLEY RD,THOMSON RD,2,"01/28/2021, 10:30:01"
312,PIE,2,CHANGI AIRPORT,THOMSON RD,KIM KEAT LINK,3,"01/28/2021, 10:30:01"
313,PIE,2,CHANGI AIRPORT,KIM KEAT LINK,PIE/CTE INTERCHANGE,2,"01/28/2021, 10:30:01"
314,PIE,2,CHANGI AIRPORT,PIE/CTE INTERCHANGE,KALLANG WAY,3,"01/28/2021, 10:30:01"
315,PIE,2,CHANGI AIRPORT,KALLANG WAY,PAYA LEBAR WAY,3,"01/28/2021, 10:30:01"
316,PIE,2,CHANGI AIRPORT,PAYA LEBAR WAY,JALAN EUNOS,3,"01/28/2021, 10:30:01"
317,PIE,2,CHANGI AIRPORT,JALAN EUNOS,BEDOK RESERVOIR RD,2,"01/28/2021, 10:30:01"
318,PIE,2,CHANGI AIRPORT,BEDOK RESERVOIR RD,BEDOK NORTH RD,0,"01/28/2021, 10:30:01"
319,PIE,2,CHANGI AIRPORT,BEDOK NORTH RD,TAMPINES AVE 5,3,"01/28/2021, 10:30:01"
320,PIE,2,CHANGI AIRPORT,TAMPINES AVE 5,SIMEI AVE,1,"01/28/2021, 10:30:01"
321,PIE,2,CHANGI AIRPORT,SIMEI AVE,TAMPINES ST 31,1,"01/28/2021, 10:30:01"
322,PIE,2,CHANGI AIRPORT,TAMPINES ST 31,PIE/TPE INTERCHANGE,1,"01/28/2021, 10:30:01"
323,PIE,2,CHANGI AIRPORT,PIE/TPE INTERCHANGE,PIE/ECP INTERCHANGE,3,"01/28/2021, 10:30:01"
324,SLE,1,BKE,CTE/SLE INTERCHANGE,YISHUN,3,"01/28/2021, 10:30:01"
325,SLE,1,BKE,YISHUN,UPPER THOMSON,2,"01/28/2021, 10:30:01"
326,SLE,1,BKE,UPPER THOMSON,MANDIA RD,4,"01/28/2021, 10:30:01"
327,SLE,1,BKE,MANDIA RD,WOODLANDS AVE 12,2,"01/28/2021, 10:30:01"
328,SLE,1,BKE,WOODLANDS AVE 12,WOODLANDS AVE 2,2,"01/28/2021, 10:30:01"
329,SLE,1,BKE,WOODLANDS AVE 2,BKE/SLE INTERCHANGE,2,"01/28/2021, 10:30:01"
330,SLE,2,CTE,BKE/SLE INTERCHANGE,WOODLANDS AVE 2,1,"01/28/2021, 10:30:01"
331,SLE,2,CTE,WOODLANDS AVE 2,WOODLANDS AVE 12,1,"01/28/2021, 10:30:01"
332,SLE,2,CTE,WOODLANDS AVE 12,MANDAI RD,3,"01/28/2021, 10:30:01"
333,SLE,2,CTE,MANDAI RD,UPPER THOMSON,3,"01/28/2021, 10:30:01"
334,SLE,2,CTE,UPPER THOMSON,LENTOR AVE,2,"01/28/2021, 10:30:01"
335,SLE,2,CTE,LENTOR AVE,TPE/PIE INTERCHANGE,2,"01/28/2021, 10:30:01"
336,SLE,2,CTE,TPE/PIE INTERCHANGE,YIO CHU KANG,1,"01/28/2021, 10:30:01"
337,SLE,2,CTE,YIO CHU KANG,CTE/SLE INTERCHANGE,1,"01/28/2021, 10:30:01"
338,TPE,1,CTE/SLE,PIE/TPE INTERCHANGE,TAMPINES AVE 7,1,"01/28/2021, 10:30:01"
339,TPE,1,CTE/SLE,TAMPINES AVE 7,TAMPINES AVE 12,2,"01/28/2021, 10:30:01"
340,TPE,1,CTE/SLE,TAMPINES AVE 12,PASIR RIS DRIVE 8,0,"01/28/2021, 10:30:01"
341,TPE,1,CTE/SLE,PASIR RIS DRIVE 8,TAMPINES ROAD,1,"01/28/2021, 10:30:01"
342,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/28/2021, 10:30:01"
343,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/28/2021, 10:30:01"
344,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,3,"01/28/2021, 10:30:01"
345,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/28/2021, 10:30:01"
346,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/28/2021, 10:30:01"
347,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/28/2021, 10:30:01"
348,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/28/2021, 10:30:01"
349,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,3,"01/28/2021, 10:30:01"
350,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/28/2021, 10:30:01"
351,TPE,2,PIE,PUNGGOL RD,LOR HARUS,3,"01/28/2021, 10:30:01"
352,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/28/2021, 10:30:01"
353,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/28/2021, 10:30:01"
354,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/28/2021, 10:30:01"
355,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/28/2021, 10:30:01"
356,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/28/2021, 10:30:01"
357,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/28/2021, 10:30:01"
358,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/28/2021, 11:00:02"
359,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/28/2021, 11:00:02"
360,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,4,"01/28/2021, 11:00:02"
361,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/28/2021, 11:00:02"
362,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,2,"01/28/2021, 11:00:02"
363,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,2,"01/28/2021, 11:00:02"
364,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,2,"01/28/2021, 11:00:02"
365,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/28/2021, 11:00:02"
366,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/28/2021, 11:00:02"
367,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/28/2021, 11:00:02"
368,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/28/2021, 11:00:02"
369,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/28/2021, 11:00:02"
370,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/28/2021, 11:00:02"
371,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 11:00:02"
372,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/28/2021, 11:00:02"
373,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/28/2021, 11:00:02"
374,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/28/2021, 11:00:02"
375,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/28/2021, 11:00:02"
376,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 11:00:02"
377,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/28/2021, 11:00:02"
378,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/28/2021, 11:00:02"
379,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,1,"01/28/2021, 11:00:02"
380,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/28/2021, 11:00:02"
381,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,3,"01/28/2021, 11:00:02"
382,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/28/2021, 11:00:02"
383,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/28/2021, 11:00:02"
384,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/28/2021, 11:00:02"
385,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,3,"01/28/2021, 11:00:02"
386,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,2,"01/28/2021, 11:00:02"
387,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,3,"01/28/2021, 11:00:02"
388,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,5,"01/28/2021, 11:00:02"
389,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/28/2021, 11:00:02"
390,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/28/2021, 11:00:02"
391,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/28/2021, 11:00:02"
392,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/28/2021, 11:00:02"
393,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/28/2021, 11:00:02"
394,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/28/2021, 11:00:02"
395,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,2,"01/28/2021, 11:00:02"
396,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/28/2021, 11:00:02"
397,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/28/2021, 11:00:02"
398,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,1,"01/28/2021, 11:00:02"
399,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2,"01/28/2021, 11:00:02"
400,BKE,2,PIE,MANDAI RD,BKE/KJE INTERCHANGE,2,"01/28/2021, 11:00:02"
401,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,2,"01/28/2021, 11:00:02"
402,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,1,"01/28/2021, 11:00:02"
403,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,3,"01/28/2021, 11:00:02"
404,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,1,"01/28/2021, 11:00:02"
405,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1,"01/28/2021, 11:00:02"
406,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4,"01/28/2021, 11:00:02"
407,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,1,"01/28/2021, 11:00:02"
408,CTE,1,SLE/CTE INTERCHANGE,JALAN BAHAGIA,CTE/PIE INTERCHANGE,1,"01/28/2021, 11:00:02"
409,CTE,1,SLE/CTE INTERCHANGE,CTE/PIE INTERCHANGE,BRADDELL RD,2,"01/28/2021, 11:00:02"
410,CTE,1,SLE/CTE INTERCHANGE,BRADDELL RD,AMK AVE 1,2,"01/28/2021, 11:00:02"
411,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 1,AMK AVE 3,3,"01/28/2021, 11:00:02"
412,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 3,AMK AVE 5,1,"01/28/2021, 11:00:02"
413,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/28/2021, 11:00:02"
414,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/28/2021, 11:00:02"
415,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/28/2021, 11:00:02"
416,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/28/2021, 11:00:02"
417,CTE,2,CITY,AMK AVE 3,AMK AVE 1,2,"01/28/2021, 11:00:02"
418,CTE,2,CITY,AMK AVE 1,BRADDELL RD,2,"01/28/2021, 11:00:02"
419,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,1,"01/28/2021, 11:00:02"
420,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,3,"01/28/2021, 11:00:02"
421,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/28/2021, 11:00:02"
422,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/28/2021, 11:00:02"
423,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/28/2021, 11:00:02"
424,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/28/2021, 11:00:02"
425,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/28/2021, 11:00:02"
426,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/28/2021, 11:00:02"
427,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/28/2021, 11:00:02"
428,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/28/2021, 11:00:02"
429,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/28/2021, 11:00:02"
430,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,4,"01/28/2021, 11:00:02"
431,ECP,1,CITY,BEDOK RD,MARINE PARADE,3,"01/28/2021, 11:00:02"
432,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/28/2021, 11:00:02"
433,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/28/2021, 11:00:02"
434,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/28/2021, 11:00:02"
435,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/28/2021, 11:00:02"
436,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/28/2021, 11:00:02"
437,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/28/2021, 11:00:02"
438,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/28/2021, 11:00:02"
439,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/28/2021, 11:00:02"
440,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/28/2021, 11:00:02"
441,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/28/2021, 11:00:02"
442,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/28/2021, 11:00:02"
443,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/28/2021, 11:00:02"
444,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/28/2021, 11:00:02"
445,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,1,"01/28/2021, 11:00:02"
446,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/28/2021, 11:00:02"
447,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/28/2021, 11:00:02"
448,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/28/2021, 11:00:02"
449,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/28/2021, 11:00:02"
450,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,2,"01/28/2021, 11:00:02"
451,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/28/2021, 11:00:02"
452,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/28/2021, 11:00:02"
453,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/28/2021, 11:00:02"
454,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,1,"01/28/2021, 11:00:02"
455,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/28/2021, 11:00:02"
456,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/28/2021, 11:00:02"
457,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/28/2021, 11:00:02"
458,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/28/2021, 11:00:02"
459,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,3,"01/28/2021, 11:00:02"
460,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/28/2021, 11:00:02"
461,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/28/2021, 11:00:02"
462,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/28/2021, 11:00:02"
463,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/28/2021, 11:00:02"
464,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/28/2021, 11:00:02"
465,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,4,"01/28/2021, 11:00:02"
466,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/28/2021, 11:00:02"
467,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/28/2021, 11:00:02"
468,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/28/2021, 11:00:02"
469,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,3,"01/28/2021, 11:00:02"
470,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/28/2021, 11:00:02"
471,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,5,"01/28/2021, 11:00:02"
472,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/28/2021, 11:00:02"
473,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/28/2021, 11:00:02"
474,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/28/2021, 11:00:02"
475,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/28/2021, 11:00:02"
476,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/28/2021, 11:00:02"
